chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr6	166949251	166951704	genic|chr6:166949251-166951704	LINC01558	167796872	cd4_activated_scale	0.051894
chr6	166949251	166951704	genic|chr6:166949251-166951704	AFDN-DT	167826812	cd4_activated_scale	0.034416
chr6	166949251	166951704	genic|chr6:166949251-166951704	AFDN	167826922	cd4_activated_scale	0.034416
chr6	166949251	166951704	genic|chr6:166949251-166951704	KIF25	167996241	cd4_activated_scale	0.047852
chr6	166949251	166951704	genic|chr6:166949251-166951704	DACT2	168319777	cd4_activated_scale	0.040934
chr6	166949251	166951704	genic|chr6:166949251-166951704	AL513210.1	168964386	cd4_activated_scale	0.029705
chr6	166949251	166951704	genic|chr6:166949251-166951704	THBS2	169254044	cd4_activated_scale	0.025606
chr6	166949251	166951704	genic|chr6:166949251-166951704	AL135910.1	169452475	cd4_activated_scale	0.024768
chr6	166949251	166951704	genic|chr6:166949251-166951704	AL354892.3	169770413	cd4_activated_scale	0.025464
chr6	166949251	166951704	genic|chr6:166949251-166951704	AL672310.1	170615515	cd4_activated_scale	0.020484
chr6	166949251	166951704	genic|chr6:166949251-166951704	AL731661.1	170695313	cd4_activated_scale	0.020286
chr6	166952112	166953423	genic|chr6:166952112-166953423	RPS6KA2-AS1	166903698	cd4_activated_scale	0.026696
chr6	166952112	166953423	genic|chr6:166952112-166953423	RNASET2	166957191	cd4_activated_scale	0.025316
chr6	166958782	166959700	intergenic|chr6:166958782-166959700	RNASET2	166957191	cd4_activated_scale	0.084567
chr6	167093945	167095625	genic|chr6:167093945-167095625	CCR6	167111807	cd4_activated_scale	0.023626
chr6	167112540	167113178	genic|chr6:167112540-167113178	CCR6	167111807	cd4_activated_scale	0.066053
chr6	167113972	167115511	genic|chr6:167113972-167115511	CCR6	167111807	cd4_activated_scale	0.115986
chr6	167113972	167115511	genic|chr6:167113972-167115511	AL121935.1	167121527	cd4_activated_scale	0.052917
chr6	167113972	167115511	genic|chr6:167113972-167115511	AL121935.2	167131572	cd4_activated_scale	0.034192
chr6	167113972	167115511	genic|chr6:167113972-167115511	TCP10L2	167146414	cd4_activated_scale	0.030197
chr6	167117947	167118447	genic|chr6:167117947-167118447	AL121935.1	167121527	cd4_activated_scale	0.024439
chr6	167118513	167119013	genic|chr6:167118513-167119013	AL121935.1	167121527	cd4_activated_scale	0.022368
chr6	167119628	167120772	genic|chr6:167119628-167120772	AL121935.1	167121527	cd4_activated_scale	0.146908
chr6	167122920	167123420	genic|chr6:167122920-167123420	AL121935.1	167121527	cd4_activated_scale	0.023685
chr6	167141727	167142621	intergenic|chr6:167141727-167142621	TCP10L2	167146414	cd4_activated_scale	0.024695
chr6	167150781	167151815	genic|chr6:167150781-167151815	TCP10L2	167146414	cd4_activated_scale	0.024737
chr6	167328591	167329557	genic|chr6:167328591-167329557	TTLL2	167325071	cd4_activated_scale	0.023011
chr6	167349957	167352729	genic|chr6:167349957-167352729	TTLL2	167325071	cd4_activated_scale	0.031374
chr6	169214634	169215134	genic|chr6:169214634-169215134	BX322234.1	169213254	cd4_activated_scale	0.025619
chr6	169805200	169807822	intergenic|chr6:169805200-169807822	LINC00242	169799549	cd4_activated_scale	0.028622
chr6	170145700	170146556	intergenic|chr6:170145700-170146556	AL596442.3	170160471	cd4_activated_scale	0.023955
chr6	170147121	170148728	intergenic|chr6:170147121-170148728	AL596442.3	170160471	cd4_activated_scale	0.024702
chr6	170278349	170279105	genic|chr6:170278349-170279105	AL109910.2	170276762	cd4_activated_scale	0.040296
chr6	170279864	170281181	genic|chr6:170279864-170281181	LINC01624	170272474	cd4_activated_scale	0.035171
chr6	170279864	170281181	genic|chr6:170279864-170281181	AL109910.2	170276762	cd4_activated_scale	0.072145
chr6	170279864	170281181	genic|chr6:170279864-170281181	FAM120B	170290703	cd4_activated_scale	0.020904
chr6	170291233	170292287	genic|chr6:170291233-170292287	FAM120B	170290703	cd4_activated_scale	0.085560
chr6	170295224	170297069	genic|chr6:170295224-170297069	AL078605.1	170298375	cd4_activated_scale	0.049858
chr6	170376805	170378914	genic|chr6:170376805-170378914	FAM120B	170290703	cd4_activated_scale	0.026352
chr6	170376805	170378914	genic|chr6:170376805-170378914	DLL1	170306565	cd4_activated_scale	0.021758
chr6	170398774	170400434	genic|chr6:170398774-170400434	AL008628.1	170414139	cd4_activated_scale	0.079838
chr12	286343	287480	genic|chr12:286343-287480	AC007406.5	277123	cd4_activated_scale	0.034637
chr12	400992	402716	genic|chr12:400992-402716	CCDC77	389273	cd4_activated_scale	0.027020
chr12	400992	402716	genic|chr12:400992-402716	KDM5A	389320	cd4_activated_scale	0.027020
chr12	452641	454076	intergenic|chr12:452641-454076	B4GALNT3	459939	cd4_activated_scale	0.060035
chr12	638895	640221	genic|chr12:638895-640221	AC021054.1	630858	cd4_activated_scale	0.033500
chr12	642080	644159	genic|chr12:642080-644159	IQSEC3	66767	cd4_activated_scale	0.025483
chr12	642080	644159	genic|chr12:642080-644159	AC026369.3	111850	cd4_activated_scale	0.024413
chr12	642080	644159	genic|chr12:642080-644159	AC026369.1	149169	cd4_activated_scale	0.024456
chr12	642080	644159	genic|chr12:642080-644159	SLC6A12	214570	cd4_activated_scale	0.024015
chr12	642080	644159	genic|chr12:642080-644159	SLC6A13	262873	cd4_activated_scale	0.022861
chr12	642080	644159	genic|chr12:642080-644159	AC007406.5	277123	cd4_activated_scale	0.022060
chr12	642080	644159	genic|chr12:642080-644159	B4GALNT3	459939	cd4_activated_scale	0.020991
chr12	642080	644159	genic|chr12:642080-644159	AC021054.1	630858	cd4_activated_scale	0.055645
chr12	642080	644159	genic|chr12:642080-644159	NINJ2	663779	cd4_activated_scale	0.053729
chr12	642080	644159	genic|chr12:642080-644159	LINC02455	684127	cd4_activated_scale	0.030692
chr12	642080	644159	genic|chr12:642080-644159	AC004765.1	867139	cd4_activated_scale	0.021290
chr12	642080	644159	genic|chr12:642080-644159	WNT5B	1529891	cd4_activated_scale	0.020378
chr12	666328	667810	intergenic|chr12:666328-667810	NINJ2	663779	cd4_activated_scale	0.039646
chr12	668593	669474	intergenic|chr12:668593-669474	NINJ2	663779	cd4_activated_scale	0.026528
chr12	673876	675353	genic|chr12:673876-675353	IQSEC3	66767	cd4_activated_scale	0.020004
chr12	673876	675353	genic|chr12:673876-675353	SLC6A12	214570	cd4_activated_scale	0.021572
chr12	673876	675353	genic|chr12:673876-675353	SLC6A13	262873	cd4_activated_scale	0.020512
chr12	673876	675353	genic|chr12:673876-675353	AC021054.1	630858	cd4_activated_scale	0.021349
chr12	673876	675353	genic|chr12:673876-675353	NINJ2	663779	cd4_activated_scale	0.044756
chr12	673876	675353	genic|chr12:673876-675353	LINC02455	684127	cd4_activated_scale	0.066657
chr12	685064	686299	intergenic|chr12:685064-686299	NINJ2	663779	cd4_activated_scale	0.029824
chr12	685064	686299	intergenic|chr12:685064-686299	LINC02455	684127	cd4_activated_scale	0.199989
chr12	948565	950765	genic|chr12:948565-950765	IQSEC3	66767	cd4_activated_scale	0.028260
chr12	948565	950765	genic|chr12:948565-950765	AC026369.3	111850	cd4_activated_scale	0.027073
chr12	948565	950765	genic|chr12:948565-950765	AC026369.1	149169	cd4_activated_scale	0.027121
chr12	948565	950765	genic|chr12:948565-950765	SLC6A12	214570	cd4_activated_scale	0.026632
chr12	948565	950765	genic|chr12:948565-950765	SLC6A13	262873	cd4_activated_scale	0.029091
chr12	948565	950765	genic|chr12:948565-950765	AC007406.5	277123	cd4_activated_scale	0.024464
chr12	948565	950765	genic|chr12:948565-950765	B4GALNT3	459939	cd4_activated_scale	0.024262
chr12	948565	950765	genic|chr12:948565-950765	AC004765.1	867139	cd4_activated_scale	0.024563
chr12	948565	950765	genic|chr12:948565-950765	RAD52	990053	cd4_activated_scale	0.022932
chr12	948565	950765	genic|chr12:948565-950765	ERC1	990509	cd4_activated_scale	0.022931
chr12	948565	950765	genic|chr12:948565-950765	AC004803.1	991190	cd4_activated_scale	0.025537
chr12	948565	950765	genic|chr12:948565-950765	AC004672.2	1385833	cd4_activated_scale	0.021288
chr12	948565	950765	genic|chr12:948565-950765	AC004672.1	1391502	cd4_activated_scale	0.020939
chr12	948565	950765	genic|chr12:948565-950765	WNT5B	1529891	cd4_activated_scale	0.025790
chr12	948565	950765	genic|chr12:948565-950765	AC005343.1	1747099	cd4_activated_scale	0.020434
chr12	1601066	1602645	genic|chr12:1601066-1602645	FBXL14	1594581	cd4_activated_scale	0.026015
chr12	1690161	1691916	genic|chr12:1690161-1691916	IQSEC3	66767	cd4_activated_scale	0.020052
chr12	1690161	1691916	genic|chr12:1690161-1691916	AC026369.1	149169	cd4_activated_scale	0.020136
chr12	1690161	1691916	genic|chr12:1690161-1691916	SLC6A12	214570	cd4_activated_scale	0.020532
chr12	1690161	1691916	genic|chr12:1690161-1691916	SLC6A13	262873	cd4_activated_scale	0.020120
chr12	1690161	1691916	genic|chr12:1690161-1691916	AC004765.1	867139	cd4_activated_scale	0.023248
chr12	1690161	1691916	genic|chr12:1690161-1691916	RAD52	990053	cd4_activated_scale	0.021903
chr12	1690161	1691916	genic|chr12:1690161-1691916	ERC1	990509	cd4_activated_scale	0.021903
chr12	1690161	1691916	genic|chr12:1690161-1691916	AC004672.2	1385833	cd4_activated_scale	0.026091
chr12	1690161	1691916	genic|chr12:1690161-1691916	AC004672.1	1391502	cd4_activated_scale	0.025388
chr12	1690161	1691916	genic|chr12:1690161-1691916	WNT5B	1529891	cd4_activated_scale	0.024811
chr12	1690161	1691916	genic|chr12:1690161-1691916	ADIPOR2	1688574	cd4_activated_scale	0.146251
chr12	1690161	1691916	genic|chr12:1690161-1691916	AC005343.1	1747099	cd4_activated_scale	0.042650
chr12	1690161	1691916	genic|chr12:1690161-1691916	LRTM2	1820267	cd4_activated_scale	0.022935
chr12	1690161	1691916	genic|chr12:1690161-1691916	CACNA2D4	1918666	cd4_activated_scale	0.022734
chr12	1690161	1691916	genic|chr12:1690161-1691916	LINC00940	1936574	cd4_activated_scale	0.023608
chr12	1690161	1691916	genic|chr12:1690161-1691916	CACNA1C	1970786	cd4_activated_scale	0.021675
chr12	1795694	1798581	genic|chr12:1795694-1798581	AC026369.3	111850	cd4_activated_scale	0.023402
chr12	1795694	1798581	genic|chr12:1795694-1798581	AC004765.1	867139	cd4_activated_scale	0.021150
chr12	1795694	1798581	genic|chr12:1795694-1798581	AC004672.2	1385833	cd4_activated_scale	0.023733
chr12	1795694	1798581	genic|chr12:1795694-1798581	AC004672.1	1391502	cd4_activated_scale	0.023344
chr12	1795694	1798581	genic|chr12:1795694-1798581	WNT5B	1529891	cd4_activated_scale	0.023339
chr12	1795694	1798581	genic|chr12:1795694-1798581	ADIPOR2	1688574	cd4_activated_scale	0.027799
chr12	1795694	1798581	genic|chr12:1795694-1798581	LRTM2	1820267	cd4_activated_scale	0.037188
chr12	1795694	1798581	genic|chr12:1795694-1798581	CACNA2D4	1918666	cd4_activated_scale	0.031727
chr12	1795694	1798581	genic|chr12:1795694-1798581	LINC00940	1936574	cd4_activated_scale	0.067047
chr12	1811144	1813388	genic|chr12:1811144-1813388	LRTM2	1820267	cd4_activated_scale	0.021350
chr12	1915377	1916890	genic|chr12:1915377-1916890	CACNA2D4	1918666	cd4_activated_scale	0.038095
chr12	1993292	1993792	genic|chr12:1993292-1993792	DCP1B	2004535	cd4_activated_scale	0.020039
chr12	2889899	2891931	genic|chr12:2889899-2891931	NRIP2	2835544	cd4_activated_scale	0.023429
chr12	2889899	2891931	genic|chr12:2889899-2891931	TEX52	2857039	cd4_activated_scale	0.021522
chr12	2889899	2891931	genic|chr12:2889899-2891931	RHNO1	2876258	cd4_activated_scale	0.027292
chr12	2889899	2891931	genic|chr12:2889899-2891931	FOXM1	2877155	cd4_activated_scale	0.031851
chr12	2889899	2891931	genic|chr12:2889899-2891931	TULP3	2877223	cd4_activated_scale	0.031851
chr12	2889899	2891931	genic|chr12:2889899-2891931	AC005911.1	2885819	cd4_activated_scale	0.067405
chr12	4268670	4270569	genic|chr12:4268670-4270569	PARP11	3873448	cd4_activated_scale	0.023541
chr12	4268670	4270569	genic|chr12:4268670-4270569	CCND2	4273762	cd4_activated_scale	0.036560
chr12	4268670	4270569	genic|chr12:4268670-4270569	CCND2-AS1	4276252	cd4_activated_scale	0.050493
chr12	4268670	4270569	genic|chr12:4268670-4270569	TIGAR	4307763	cd4_activated_scale	0.022480
chr12	4271248	4273091	genic|chr12:4271248-4273091	CRACR2A	3764819	cd4_activated_scale	0.020563
chr12	4271248	4273091	genic|chr12:4271248-4273091	AC005842.1	3871579	cd4_activated_scale	0.022944
chr12	4271248	4273091	genic|chr12:4271248-4273091	CCND2	4273762	cd4_activated_scale	0.308825
chr12	4271248	4273091	genic|chr12:4271248-4273091	CCND2-AS1	4276252	cd4_activated_scale	0.101201
chr12	4271248	4273091	genic|chr12:4271248-4273091	TIGAR	4307763	cd4_activated_scale	0.029921
chr12	4271248	4273091	genic|chr12:4271248-4273091	DYRK4	4562204	cd4_activated_scale	0.022253
chr12	4271248	4273091	genic|chr12:4271248-4273091	GAU1	4720102	cd4_activated_scale	0.021999
chr12	4271248	4273091	genic|chr12:4271248-4273091	GALNT8	4720400	cd4_activated_scale	0.021998
chr12	4320129	4322306	genic|chr12:4320129-4322306	TIGAR	4307763	cd4_activated_scale	0.043987
chr12	6335169	6338250	genic|chr12:6335169-6338250	PLEKHG6	6310436	cd4_activated_scale	0.021642
chr12	6335169	6338250	genic|chr12:6335169-6338250	TNFRSF1A	6342114	cd4_activated_scale	0.065093
chr12	6335169	6338250	genic|chr12:6335169-6338250	LTBR	6375045	cd4_activated_scale	0.035515
chr12	6335169	6338250	genic|chr12:6335169-6338250	SCNN1A	6377730	cd4_activated_scale	0.023490
chr12	6363129	6364438	genic|chr12:6363129-6364438	LTBR	6375045	cd4_activated_scale	0.020999
chr12	6425842	6427897	intergenic|chr12:6425842-6427897	CD27	6444867	cd4_activated_scale	0.023764
chr12	6425842	6427897	intergenic|chr12:6425842-6427897	CD27-AS1	6451567	cd4_activated_scale	0.020662
chr12	6425842	6427897	intergenic|chr12:6425842-6427897	TAPBPL	6451690	cd4_activated_scale	0.020662
chr12	6425842	6427897	intergenic|chr12:6425842-6427897	AC005840.4	6466537	cd4_activated_scale	0.035235
chr12	6425842	6427897	intergenic|chr12:6425842-6427897	VAMP1	6470987	cd4_activated_scale	0.029146
chr12	6443118	6443881	genic|chr12:6443118-6443881	CD27	6444867	cd4_activated_scale	0.050311
chr12	6446140	6447257	genic|chr12:6446140-6447257	CD27	6444867	cd4_activated_scale	0.026598
chr12	6461426	6462735	genic|chr12:6461426-6462735	CD27-AS1	6451567	cd4_activated_scale	0.026216
chr12	6461426	6462735	genic|chr12:6461426-6462735	TAPBPL	6451690	cd4_activated_scale	0.026216
chr12	6461426	6462735	genic|chr12:6461426-6462735	AC005840.4	6466537	cd4_activated_scale	0.062551
chr12	6461426	6462735	genic|chr12:6461426-6462735	VAMP1	6470987	cd4_activated_scale	0.034336
chr12	6465412	6465912	genic|chr12:6465412-6465912	AC005840.4	6466537	cd4_activated_scale	0.025244
chr12	6468903	6469529	genic|chr12:6468903-6469529	VAMP1	6470987	cd4_activated_scale	0.021257
chr12	6532053	6532981	genic|chr12:6532053-6532981	AC006064.3	6533498	cd4_activated_scale	0.085381
chr12	6532053	6532981	genic|chr12:6532053-6532981	GAPDH	6534512	cd4_activated_scale	0.034441
chr12	6540214	6541111	genic|chr12:6540214-6541111	AC006064.4	6538370	cd4_activated_scale	0.026578
chr12	6574116	6575573	genic|chr12:6574116-6575573	AC006064.2	6578622	cd4_activated_scale	0.023443
chr12	6605263	6608811	genic|chr12:6605263-6608811	PLEKHG6	6310436	cd4_activated_scale	0.020299
chr12	6605263	6608811	genic|chr12:6605263-6608811	IFFO1	6556083	cd4_activated_scale	0.023348
chr12	6605263	6608811	genic|chr12:6605263-6608811	NOP2	6568691	cd4_activated_scale	0.028920
chr12	6605263	6608811	genic|chr12:6605263-6608811	AC006064.2	6578622	cd4_activated_scale	0.037421
chr12	6605263	6608811	genic|chr12:6605263-6608811	CHD4	6614524	cd4_activated_scale	0.061673
chr12	6605263	6608811	genic|chr12:6605263-6608811	LPAR5	6635960	cd4_activated_scale	0.035307
chr12	6605263	6608811	genic|chr12:6605263-6608811	ACRBP	6647433	cd4_activated_scale	0.039818
chr12	6605263	6608811	genic|chr12:6605263-6608811	ZNF384	6689572	cd4_activated_scale	0.023021
chr12	6605263	6608811	genic|chr12:6605263-6608811	PIANP	6700800	cd4_activated_scale	0.021742
chr12	6605263	6608811	genic|chr12:6605263-6608811	LAG3	6772512	cd4_activated_scale	0.024246
chr12	6605263	6608811	genic|chr12:6605263-6608811	GPR162	6821624	cd4_activated_scale	0.022597
chr12	6605263	6608811	genic|chr12:6605263-6608811	GNB3	6839954	cd4_activated_scale	0.022355
chr12	6631357	6633092	genic|chr12:6631357-6633092	LPAR5	6635960	cd4_activated_scale	0.052294
chr12	6752160	6754410	genic|chr12:6752160-6754410	CHD4	6614524	cd4_activated_scale	0.027710
chr12	6752160	6754410	genic|chr12:6752160-6754410	ING4	6663142	cd4_activated_scale	0.020060
chr12	6752160	6754410	genic|chr12:6752160-6754410	AC125494.1	6663260	cd4_activated_scale	0.020060
chr12	6752160	6754410	genic|chr12:6752160-6754410	PIANP	6700800	cd4_activated_scale	0.023446
chr12	6752160	6754410	genic|chr12:6752160-6754410	COPS7A	6724014	cd4_activated_scale	0.042120
chr12	6752160	6754410	genic|chr12:6752160-6754410	AC125494.2	6742985	cd4_activated_scale	0.045200
chr12	6752160	6754410	genic|chr12:6752160-6754410	PTMS	6765516	cd4_activated_scale	0.052453
chr12	6752160	6754410	genic|chr12:6752160-6754410	MLF2	6767475	cd4_activated_scale	0.056516
chr12	6752160	6754410	genic|chr12:6752160-6754410	LAG3	6772512	cd4_activated_scale	0.054930
chr12	6752160	6754410	genic|chr12:6752160-6754410	CD4	6786858	cd4_activated_scale	0.041079
chr12	6752160	6754410	genic|chr12:6752160-6754410	GPR162	6821624	cd4_activated_scale	0.049807
chr12	6752160	6754410	genic|chr12:6752160-6754410	P3H3	6828407	cd4_activated_scale	0.047186
chr12	6752160	6754410	genic|chr12:6752160-6754410	GNB3	6839954	cd4_activated_scale	0.029947
chr12	6752160	6754410	genic|chr12:6752160-6754410	TPI1	6867119	cd4_activated_scale	0.023942
chr12	6752160	6754410	genic|chr12:6752160-6754410	U47924.3	6899752	cd4_activated_scale	0.020459
chr12	6763931	6764699	genic|chr12:6763931-6764699	PTMS	6765516	cd4_activated_scale	0.033863
chr12	6788793	6789940	genic|chr12:6788793-6789940	CD4	6786858	cd4_activated_scale	0.051734
